Month;Start_Date;End_Date;Station;PumpCycle;Datetime;diff_flux_umol_m2_h1;CO2_diff_umol_m2_h1
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;6;2023-06-07T17:41:08Z;23,354248060513275;1370,4811739714164
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;7;2023-06-07T18:44:37Z;15,910422532924748;1307,9167685135649
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;8;2023-06-07T19:47:53Z;16,034608640687637;1303,7897227539970
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;9;2023-06-07T20:51:04Z;18,423681209671120;1137,3787826155651
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;10;2023-06-07T21:50:44Z;NA;1389,3594662564471
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;11;2023-06-07T22:57:22Z;18,850123540005647;1134,6132069726864
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;12;2023-06-07T23:57:11Z;NA;1023,1301242899008
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;13;2023-06-08T01:04:31Z;13,475639107454018;1057,6230990136587
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;14;2023-06-08T02:03:36Z;NA;1044,9232724146182
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;15;2023-06-08T03:10:05Z;17,791838601857012;1032,6633292991069
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;16;2023-06-08T04:13:15Z;16,936845457920942;941,0470046395242
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;17;2023-06-08T05:16:32Z;18,579211493943184;826,6206263570485
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;18;2023-06-08T06:19:56Z;15,894798459234895;827,0156278308519
Jun;2023-06-06T22:00:00Z;2023-06-07T22:00:00Z;11;19;2023-06-08T07:22:58Z;14,086060921334632;860,9156876414405
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;2;2023-06-07T13:33:33Z;10,804260315967865;2224,1972230370216
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;3;2023-06-07T14:36:28Z;NA;2085,6137688850495
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;4;2023-06-07T15:41:27Z;NA;2428,3855085543528
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;5;2023-06-07T16:46:31Z;NA;2689,0219619872664
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;6;2023-06-07T18:03:24Z;3,377013552485774;3059,5062929949440
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;7;2023-06-07T18:58:17Z;9,042010157546944;3203,4970277848038
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;8;2023-06-07T20:03:17Z;9,173184564887000;3347,7078049871789
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;9;2023-06-07T21:06:45Z;NA;3452,1710240883085
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;10;2023-06-07T22:11:41Z;NA;3296,6232747924828
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;11;2023-06-07T23:16:36Z;NA;3172,4281067784136
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;12;2023-06-08T00:21:31Z;NA;3053,3357653211647
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;13;2023-06-08T01:43:12Z;9,338707316469280;2492,3395832221295
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;14;2023-06-08T02:41:23Z;4,637697073298147;2853,9867321813595
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;15;2023-06-08T03:36:08Z;NA;2831,7627651302228
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;16;2023-06-08T04:41:01Z;NA;2791,3287992340470
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;17;2023-06-08T05:53:41Z;6,333902782765866;2900,7805309502683
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;18;2023-06-08T06:56:41Z;3,174391973731069;2756,7639491041614
Jun;2023-06-06T22:00:00Z;2023-06-08T22:00:00Z;12;19;2023-06-08T08:00:05Z;7,831495954799267;2401,4838074989307
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;2;2023-06-07T13:58:23Z;185,582850641212218;13245,7710281929340
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;3;2023-06-07T15:01:37Z;180,947391269422923;13179,2527679444665
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;4;2023-06-07T16:04:47Z;173,398575712820673;10412,8749093626702
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;5;2023-06-07T17:07:58Z;162,938404308036525;12424,0868880626258
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;6;2023-06-07T18:11:09Z;156,492339344257772;15988,4410714282440
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;7;2023-06-07T19:14:21Z;168,301079091989948;12424,4630368842718
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;8;2023-06-07T20:17:33Z;173,637610022471847;11782,7315050997422
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;9;2023-06-07T21:20:43Z;187,377946415876892;14912,0723461116922
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;10;2023-06-07T22:23:52Z;190,461021200436221;15578,8137848907336
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;11;2023-06-07T23:27:01Z;195,341977581827479;15962,7991405671801
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;12;2023-06-08T00:30:09Z;205,238824216430089;17169,0937628128449
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;13;2023-06-08T01:33:18Z;211,150756386450070;17076,5932658569109
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;14;2023-06-08T02:36:25Z;189,341686258006121;16887,8230937293811
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;15;2023-06-08T03:39:34Z;187,504771714713399;16790,9930339508828
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;16;2023-06-08T04:42:41Z;184,407959942736682;16874,6859737547129
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;17;2023-06-08T05:45:47Z;193,082782524186683;17531,2172185743693
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;18;2023-06-08T06:48:54Z;223,374187893860352;17433,1264934078681
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;19;2023-06-08T07:52:01Z;187,818308064422894;17686,3284615655721
Jun;2023-06-06T22:00:00Z;2023-06-09T22:00:00Z;13;20;2023-06-08T08:55:09Z;197,132232315420310;17154,3030044187071
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;2;2023-06-07T14:17:04Z;12,252975627543639;4465,1258625449991
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;3;2023-06-07T15:20:35Z;25,125103626777499;4439,2327605449273
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;4;2023-06-07T16:22:39Z;NA;3319,9101670761420
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;5;2023-06-07T17:26:13Z;NA;3351,9189052901770
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;6;2023-06-07T18:29:47Z;NA;2977,9015564847869
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;7;2023-06-07T19:34:53Z;12,858299254399521;2504,5302519655343
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;8;2023-06-07T20:38:26Z;18,181085916250257;2691,2331258510435
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;9;2023-06-07T21:40:24Z;NA;2595,5155671556117
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;10;2023-06-07T22:45:26Z;36,290291120443413;2808,2215468472368
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;11;2023-06-07T23:55:37Z;-18,476208426663188;2928,2330611430407
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;12;2023-06-08T00:59:09Z;5,362904386899973;3417,2318539870103
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;13;2023-06-08T01:54:24Z;NA;3627,7322549390769
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;14;2023-06-08T02:57:51Z;NA;4445,6845515972955
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;15;2023-06-08T04:01:18Z;NA;4711,8838135028145
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;16;2023-06-08T05:06:16Z;12,313350012550163;4806,1792819325346
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;17;2023-06-08T06:08:11Z;NA;5069,1734400647920
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;18;2023-06-08T07:11:38Z;NA;5588,4698014721789
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;19;2023-06-08T08:15:08Z;NA;5163,6274936912978
Jun;2023-06-06T22:00:00Z;2023-06-10T22:00:00Z;14;20;2023-06-08T09:18:36Z;NA;5237,9734290990882
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;2;2023-06-07T14:34:09Z;11,896442002378061;652,8100176794045
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;3;2023-06-07T15:35:56Z;15,276591917515848;920,6133748192028
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;4;2023-06-07T16:37:44Z;12,014595265627088;883,7751003838640
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;5;2023-06-07T17:39:33Z;15,849581147147196;1156,7702345054129
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;6;2023-06-07T18:41:21Z;6,891012399238265;1245,7557517982182
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;7;2023-06-07T19:43:10Z;11,246210597470276;1450,8199789054368
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;8;2023-06-07T20:44:57Z;7,778611674035707;1702,3600509330322
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;9;2023-06-07T21:46:46Z;7,248507989423331;1530,9238190989922
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;10;2023-06-07T22:48:32Z;12,288142558024770;1626,6061421614556
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;11;2023-06-07T23:50:19Z;12,535795794272431;1448,5593792797713
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;12;2023-06-08T00:52:05Z;12,023782109485593;1145,7497668179687
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;13;2023-06-08T01:53:51Z;10,949695883396659;1005,6062275133322
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;14;2023-06-08T02:55:34Z;12,632920827097925;1183,2393335959564
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;15;2023-06-08T03:57:18Z;10,776018104962834;1074,1275777516380
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;16;2023-06-08T04:59:00Z;11,286662531755637;1169,8427248073294
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;17;2023-06-08T06:00:43Z;11,664349201848188;1149,2037029977821
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;18;2023-06-08T07:02:27Z;9,567498525639159;1224,1869462719133
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;19;2023-06-08T08:04:12Z;12,910288161282972;1208,8154744006338
Jun;2023-06-06T22:00:00Z;2023-06-11T22:00:00Z;15;20;2023-06-08T09:05:58Z;13,231384227381136;1095,3305566136653
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;4;2023-07-16T15:14:38Z;NA;667,4354958924787
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;5;2023-07-16T16:15:19Z;NA;1585,0891774100280
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;6;2023-07-16T17:15:56Z;NA;1356,0923688137218
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;7;2023-07-16T18:16:32Z;NA;1581,3405043743162
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;8;2023-07-16T19:17:09Z;NA;967,8069631228980
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;9;2023-07-16T20:17:48Z;NA;2415,7997621491086
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;10;2023-07-16T21:18:25Z;NA;4878,3634095250800
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;11;2023-07-16T22:19:02Z;NA;4896,6727461118207
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;12;2023-07-16T23:19:36Z;NA;5471,4241452682063
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;13;2023-07-17T00:20:12Z;NA;6139,5257403069345
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;14;2023-07-17T01:20:48Z;NA;6288,1438398200989
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;15;2023-07-17T02:21:22Z;NA;5867,7232526483585
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;16;2023-07-17T03:21:56Z;NA;6317,5993942188825
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;17;2023-07-17T04:22:32Z;NA;6413,1791228223337
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;18;2023-07-17T05:23:06Z;NA;6285,8965957437658
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;19;2023-07-17T06:23:40Z;NA;5235,1489234401597
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;20;2023-07-17T07:24:15Z;NA;4168,7155496833821
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;21;2023-07-17T08:24:50Z;NA;3118,7743161901844
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;22;2023-07-17T09:25:34Z;NA;2910,0304843652925
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;23;2023-07-17T10:26:01Z;NA;4512,9738022073834
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;24;2023-07-17T11:26:35Z;NA;3146,8506319428320
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;25;2023-07-17T12:27:14Z;NA;2923,7432791856531
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;26;2023-07-17T13:27:53Z;NA;1746,1043221595835
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;27;2023-07-17T14:28:32Z;NA;3299,4437682240509
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;28;2023-07-17T15:29:08Z;NA;1870,3347251178589
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;29;2023-07-17T16:29:48Z;NA;1903,2274401515529
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;30;2023-07-17T17:30:27Z;NA;2503,7098975153881
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;31;2023-07-17T18:31:05Z;NA;2331,7675356895124
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;32;2023-07-17T19:31:43Z;NA;3603,5653488355606
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;33;2023-07-17T20:32:17Z;NA;4613,0864358691824
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;34;2023-07-17T21:32:53Z;NA;5223,4136473699109
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;35;2023-07-17T22:33:26Z;NA;4741,7861885695602
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;36;2023-07-17T23:34:02Z;NA;5197,9476836246740
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;37;2023-07-18T00:34:37Z;NA;5380,0252193931910
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;38;2023-07-18T01:35:10Z;NA;5577,5372568311395
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;39;2023-07-18T02:35:45Z;NA;5242,2436340801069
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;40;2023-07-18T03:36:18Z;NA;5849,7636634204300
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;41;2023-07-18T04:36:53Z;NA;5980,1357806689084
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;42;2023-07-18T05:37:26Z;NA;5646,3143651724713
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;43;2023-07-18T06:38:02Z;NA;5768,3232065124184
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;44;2023-07-18T07:38:45Z;NA;5125,8398945515864
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;45;2023-07-18T08:39:18Z;NA;2884,7280896458324
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;1;46;2023-07-18T09:39:56Z;NA;3149,1966979895665
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;2;2023-07-16T12:32:27Z;92,369819297387664;2741,1781038546960
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;3;2023-07-12T17:47:55Z;NA;2072,4895645190509
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;4;2023-07-16T14:41:34Z;9,656236592622074;1566,9654416781930
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;5;2023-07-16T15:46:09Z;42,862536869747153;2452,6009748675410
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;6;2023-07-12T21:01:37Z;NA;2176,3073012656182
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;7;2023-07-16T17:55:14Z;42,945666153995994;1835,0922046339349
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;8;2023-07-12T23:10:43Z;NA;1800,3659110484048
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;9;2023-07-16T20:04:21Z;81,005121534873354;2647,4475581480237
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;10;2023-07-13T01:19:46Z;NA;2745,9808838444810
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;11;2023-07-13T02:24:16Z;NA;2842,8847911842490
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;12;2023-07-16T23:17:54Z;288,305709338629356;3183,6232931697300
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;13;2023-07-13T04:33:17Z;NA;3634,5208235352034
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;14;2023-07-13T05:38:04Z;NA;4134,6022525392045
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;15;2023-07-13T06:42:33Z;NA;4688,7944588777264
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;16;2023-07-17T03:35:54Z;31,556506167331033;5127,7841143791547
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;17;2023-07-13T08:51:16Z;NA;4487,8288917648042
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;18;2023-07-17T05:44:54Z;26,156444624458704;3301,0263671351736
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;19;2023-07-17T06:49:25Z;29,014087252955356;3081,5889859627828
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;20;2023-07-17T07:53:56Z;26,410968283159331;3098,8675713828252
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;21;2023-07-13T13:09:21Z;NA;3283,1281125295286
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;22;2023-07-13T14:13:49Z;NA;2851,4138918620019
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;23;2023-07-17T11:07:25Z;35,487634034437058;1466,7184230554417
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;24;2023-07-13T16:22:51Z;NA;2687,6270760080683
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;25;2023-07-13T17:27:23Z;NA;2410,2713127057709
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;26;2023-07-17T14:21:01Z;47,154031239823219;1507,0744945922825
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;27;2023-07-13T19:36:35Z;NA;2843,4413420446695
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;28;2023-07-17T16:30:08Z;27,007526646997110;2239,7845601048130
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;29;2023-07-17T17:34:41Z;17,022107807147126;1902,1256006378408
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;30;2023-07-17T18:39:13Z;29,785766545435223;1572,7713835486634
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;31;2023-07-13T23:54:43Z;NA;2141,4444141454824
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;32;2023-07-14T00:59:08Z;NA;2048,5025379047452
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;33;2023-07-14T02:03:39Z;NA;2226,9080723037750
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;34;2023-07-14T03:08:08Z;NA;2383,6013785451883
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;35;2023-07-18T00:01:43Z;41,951973834642878;2721,1767785820452
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;36;2023-07-18T01:06:14Z;13,414484314864088;3201,1894509266067
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;37;2023-07-14T06:21:36Z;NA;3266,8643416898344
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;38;2023-07-18T03:15:13Z;48,884085305849155;3305,3996455845509
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;39;2023-07-18T04:19:43Z;20,366793701810405;3460,4781641297586
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;40;2023-07-18T05:24:12Z;20,254061435101789;3366,2577180790126
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;41;2023-07-14T10:39:35Z;NA;3052,2088727176738
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;42;2023-07-18T07:33:12Z;9,603877786346988;2384,7044149859316
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;43;2023-07-14T12:48:37Z;NA;2689,6217369401179
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;4;44;2023-07-18T09:42:14Z;30,673236278705033;2554,1812908071306
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;2;2023-07-16T11:18:31Z;NA;11441,3955803311237
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;3;2023-07-16T12:21:34Z;20,099610732930937;9882,6962992307017
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;4;2023-07-16T13:21:23Z;18,642615861468027;8465,3789989329071
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;5;2023-07-16T14:21:53Z;22,767535983631493;8929,8722504968446
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;6;2023-07-16T15:22:20Z;27,416130719694781;9405,8376453914843
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;7;2023-07-16T16:19:38Z;NA;8386,5694929080419
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;8;2023-07-16T17:22:49Z;15,209273829357617;9759,0554211866020
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;9;2023-07-16T18:20:04Z;NA;8687,9555586113074
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;10;2023-07-16T19:30:54Z;7,975139621728109;8381,2186526389396
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;11;2023-07-16T20:30:56Z;4,595931392069618;7777,3007857733155
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;12;2023-07-16T21:31:13Z;9,944155986609893;7973,2731126771232
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;13;2023-07-16T22:31:41Z;10,419543367663437;7669,4008296518659
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;14;2023-07-16T23:23:33Z;14,772464304204956;8390,2463203257757
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;15;2023-07-17T00:23:43Z;27,584718349717619;8760,7537431931214
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;16;2023-07-17T01:23:55Z;16,001713087410398;8704,8827602307720
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;17;2023-07-17T02:23:59Z;22,508326525161507;8680,3798173170508
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;18;2023-07-17T03:24:29Z;12,264824279722673;8701,7775006818174
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;19;2023-07-17T04:24:35Z;16,802343586219788;8901,2692965038677
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;20;2023-07-17T05:24:31Z;24,235879153445016;9019,7782687050640
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;21;2023-07-17T06:24:47Z;22,871519979814519;8533,5420703977306
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;22;2023-07-17T07:22:30Z;NA;14631,7697271631841
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;23;2023-07-17T08:25:37Z;22,323859580713822;8266,7609168180988
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;24;2023-07-17T09:25:35Z;22,417120017279036;11855,3717442155121
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;25;2023-07-17T10:25:49Z;49,259143762705051;15188,6126966224219
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;26;2023-07-17T11:26:35Z;101,694688348168839;14434,2745954588281
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;27;2023-07-17T12:26:30Z;88,940383204761531;12867,4375424361569
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;28;2023-07-17T13:26:45Z;91,818066963408185;10476,4416693188468
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;29;2023-07-17T14:27:05Z;94,990275069282390;10674,1789945591463
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;30;2023-07-17T15:27:07Z;67,097024980858365;9606,8409291608768
Jul;2023-07-15T22:00:00Z;2023-07-17T22:00:00Z;5;31;2023-07-17T16:27:09Z;73,610895693864379;9200,8223975913625
